estimator,min_score,mean_score,max_score,std_score,C,max_iter,penalty,solver,alpha,loss,kernel,criterion,max_features,n_estimators,learning_rate
SVC,0.775787965616046,0.7832894162082934,0.7963418923672178,0.009263778561492783,10,,,,,,rbf,,,,
ExtraTreesClassifier,0.7759173494834344,0.7805312637033217,0.7853815836617699,0.003867371881136849,,,,,,,,entropy,sqrt,160,
ExtraTreesClassifier,0.7785379906373785,0.7803098730441165,0.7835420393559929,0.00228902420363949,,,,,,,,gini,sqrt,210,
ExtraTreesClassifier,0.772398843930636,0.7789739337627463,0.7871428571428571,0.006123817460516336,,,,,,,,entropy,sqrt,110,
SVC,0.7701067615658364,0.7785701950018581,0.7945109078114004,0.011278973612168104,10,,,,,,poly,,,,
SVC,0.7671525062211162,0.7779971526153259,0.7985940246045695,0.014571014551878534,1,,,,,,poly,,,,
GradientBoostingClassifier,0.7728571428571429,0.777059994456614,0.7815687653886738,0.0035630774864348013,,,,,,,,,,210,0.4
ExtraTreesClassifier,0.7730727470141151,0.776689636518567,0.7808022922636104,0.003174986148524266,,,,,,,,entropy,sqrt,210,
RandomForestClassifier,0.7698924731182796,0.7765079377601151,0.7852541159627774,0.006449804799588706,,,,,,,,,,160,
RandomForestClassifier,0.7726300784034211,0.7763602142849653,0.7819548872180452,0.004028679574396149,,,,,,,,,,210,
ExtraTreesClassifier,0.7729710404004291,0.7759227107021688,0.7776173285198557,0.002094776683870096,,,,,,,,gini,sqrt,110,
RandomForestClassifier,0.7705565529622981,0.7757198098850998,0.78005657708628,0.003922153195547822,,,,,,,,,,110,
GradientBoostingClassifier,0.7702702702702703,0.7745167752858514,0.7774667599720084,0.0030776711682984834,,,,,,,,,,160,0.4
ExtraTreesClassifier,0.7720188474084813,0.7744144519979504,0.7756410256410255,0.0016941111341545944,,,,,,,,entropy,log2,110,
ExtraTreesClassifier,0.7688405797101449,0.7742831805666137,0.7802079598422375,0.004653221449547783,,,,,,,,gini,sqrt,160,
ExtraTreesClassifier,0.766654532216964,0.7734509699722443,0.7818311874105865,0.006296241433314924,,,,,,,,entropy,log2,210,
ExtraTreesClassifier,0.7688424089433826,0.7732525284364514,0.7815186246418339,0.005849389051450491,,,,,,,,gini,log2,110,
ExtraTreesClassifier,0.7654320987654321,0.7731376447203494,0.7790074973223848,0.005692110859742061,,,,,,,,entropy,log2,160,
ExtraTreesClassifier,0.7697790449037776,0.7726378846022798,0.7756708407871198,0.002408464531031202,,,,,,,,entropy,sqrt,60,
ExtraTreesClassifier,0.7683494450411744,0.7724321397824491,0.7746376811594203,0.0028900123338306788,,,,,,,,gini,sqrt,60,
GradientBoostingClassifier,0.7661089355642577,0.7721809922575532,0.7840789010214864,0.008413692368007859,,,,,,,,,,210,0.6
ExtraTreesClassifier,0.7648127953471465,0.772015003264562,0.7779369627507163,0.005433858024371549,,,,,,,,gini,log2,160,
ExtraTreesClassifier,0.7659574468085106,0.7711824743233052,0.7755102040816327,0.003951172849304136,,,,,,,,gini,log2,210,
GradientBoostingClassifier,0.7566024268379729,0.7710870264793862,0.7853107344632768,0.011721569292547682,,,,,,,,,,210,0.8
GradientBoostingClassifier,0.7635590216235378,0.7704141139467219,0.7817863397548162,0.008097824924224188,,,,,,,,,,110,0.4
GradientBoostingClassifier,0.7616707616707616,0.7701608802105498,0.7833972793861179,0.009483521776010861,,,,,,,,,,210,1.0
ExtraTreesClassifier,0.7638081395348837,0.7684640119447256,0.7719672714336535,0.003429212323986774,,,,,,,,gini,log2,60,
GradientBoostingClassifier,0.7534050179211469,0.7681945412949064,0.7823343848580442,0.011819295826025575,,,,,,,,,,160,0.6
GradientBoostingClassifier,0.7585227272727273,0.7681634355955698,0.7842309046110524,0.011436929519908757,,,,,,,,,,160,0.8
ExtraTreesClassifier,0.7629388346000724,0.7677905185487125,0.7737540337038366,0.0044847340602908155,,,,,,,,entropy,log2,60,
RandomForestClassifier,0.7606652205350687,0.7677895613549847,0.7719298245614036,0.005059734207120642,,,,,,,,,,60,
GradientBoostingClassifier,0.7626154939587776,0.7673575520446642,0.7759103641456583,0.006059690748118313,,,,,,,,,,160,1.0
GradientBoostingClassifier,0.7587198849334771,0.767189456563929,0.7784765897973445,0.008308061820078216,,,,,,,,,,110,0.6
GradientBoostingClassifier,0.7550877192982455,0.7650363910907831,0.7749825296995109,0.00812202253293844,,,,,,,,,,110,1.0
SVC,0.7540864511442064,0.7638832489443375,0.7714083510261854,0.007251781618226692,1,,,,,,rbf,,,,
GradientBoostingClassifier,0.7558999647763296,0.7630704269707068,0.7772312016865777,0.01001344991803176,,,,,,,,,,110,0.8
ExtraTreesClassifier,0.7536443148688047,0.7572345493980182,0.761521580102414,0.0032534054540300744,,,,,,,,gini,sqrt,10,
GradientBoostingClassifier,0.7472370766488414,0.7557822562694337,0.7699332630839479,0.010077969159520332,,,,,,,,,,60,0.8
GradientBoostingClassifier,0.7502687208885704,0.7551129492486303,0.7577817531305904,0.003431303650445806,,,,,,,,,,60,0.6
GradientBoostingClassifier,0.7480482611781405,0.7513371357424979,0.7552447552447553,0.0029703552746361632,,,,,,,,,,60,0.4
ExtraTreesClassifier,0.7405485544848036,0.7509254476488652,0.7582972582972582,0.007551026969891486,,,,,,,,entropy,sqrt,10,
GradientBoostingClassifier,0.7448907681465821,0.7504840880727883,0.7593244194229416,0.006324022173813133,,,,,,,,,,60,1.0
SVC,0.7415014164305949,0.7489091311536944,0.7554945054945054,0.005742172536934641,0.1,,,,,,poly,,,,
SGDClassifier,0.7410875045012604,0.748104449003168,0.7537931034482759,0.005271389886727856,,200,l2,,0.1,modified_huber,,,,,
ExtraTreesClassifier,0.7412536443148687,0.7475965931649217,0.7540983606557378,0.005245035874668379,,,,,,,,gini,log2,10,
SGDClassifier,0.724756918474196,0.7435988472228715,0.7557908669755129,0.01351400402390667,,400,l2,,0.1,modified_huber,,,,,
LogisticRegression,0.7348538845331433,0.7426176540083577,0.7519434628975266,0.007063681642324107,0.1,300,l2,lbfgs,,,,,,,
LogisticRegression,0.7336898395721925,0.7425232185405743,0.7530077848549186,0.007972476287210475,0.1,200,l2,lbfgs,,,,,,,
LogisticRegression,0.7351158645276292,0.742288929650314,0.7515878616796048,0.00689062914989747,0.1,400,l2,lbfgs,,,,,,,
LogisticRegression,0.7351158645276292,0.7422304522166226,0.751412429378531,0.006811758505674901,0.1,300,l2,newton-cg,,,,,,,
LogisticRegression,0.7351158645276292,0.7422304522166226,0.751412429378531,0.006811758505674901,0.1,100,l2,newton-cg,,,,,,,
LogisticRegression,0.7351158645276292,0.7422304522166226,0.751412429378531,0.006811758505674901,0.1,200,l2,newton-cg,,,,,,,
LogisticRegression,0.7351158645276292,0.7422304522166226,0.751412429378531,0.006811758505674901,0.1,400,l2,newton-cg,,,,,,,
LogisticRegression,0.7346647646219686,0.7420811321866353,0.7516778523489932,0.0071146207015109885,0.1,400,l2,sag,,,,,,,
LogisticRegression,0.7342133428469497,0.7419902230558894,0.7521186440677965,0.007496544139950042,0.1,300,l2,sag,,,,,,,
LogisticRegression,0.7342133428469497,0.7419619944531703,0.7520339582596393,0.007458414402834484,0.1,300,l2,saga,,,,,,,
LogisticRegression,0.7342133428469497,0.7419318293324663,0.7519434628975266,0.007417689752579404,0.1,200,l2,sag,,,,,,,
LogisticRegression,0.7342133428469497,0.741784774243848,0.751502297631672,0.007219477013015059,0.1,400,l2,saga,,,,,,,
LogisticRegression,0.7337615988579586,0.741664212599593,0.751592356687898,0.007418942471199422,0.1,100,l2,sag,,,,,,,
LogisticRegression,0.7337615988579586,0.741664212599593,0.751592356687898,0.007418942471199422,0.1,200,l2,saga,,,,,,,
LogisticRegression,0.7334998216196933,0.7414294815938405,0.7518584070796461,0.007700396574026637,0.1,100,l2,lbfgs,,,,,,,
LogisticRegression,0.7330478229835833,0.7414277504323845,0.7511504424778762,0.00745110598995802,0.1,200,l2,liblinear,,,,,,,
LogisticRegression,0.7330478229835833,0.7414277504323845,0.7511504424778762,0.00745110598995802,0.1,400,l2,liblinear,,,,,,,
LogisticRegression,0.7330478229835833,0.7414277504323845,0.7511504424778762,0.00745110598995802,0.1,300,l2,liblinear,,,,,,,
LogisticRegression,0.7330478229835833,0.7414277504323845,0.7511504424778762,0.00745110598995802,0.1,100,l2,liblinear,,,,,,,
ExtraTreesClassifier,0.7350111028867506,0.7412684431823329,0.7458120903131827,0.004572956049327688,,,,,,,,entropy,log2,10,
LogisticRegression,0.7323340471092076,0.7411886127124193,0.7508846426043878,0.007596586729946101,0.1,100,l2,saga,,,,,,,
RandomForestClassifier,0.7285714285714286,0.7397534812110308,0.7455621301775148,0.007908901547938378,,,,,,,,,,10,
SGDClassifier,0.7260073260073261,0.7384948376577407,0.7467036780013879,0.008974594422741039,,600,l2,,0.1,modified_huber,,,,,
SGDClassifier,0.7314524555903866,0.7383345501053626,0.7441696113074204,0.005244280786507122,,300,l2,,0.3,modified_huber,,,,,
LogisticRegression,0.7318455543747785,0.7376714656423795,0.7473610133708656,0.0068982187068462025,1,100,l1,saga,,,,,,,
LogisticRegression,0.7297297297297296,0.7376450105274932,0.7477031802120141,0.007492449984062836,1,200,l1,saga,,,,,,,
SGDClassifier,0.7277263007840342,0.7375971930546052,0.7464788732394366,0.007687593851425347,,100,l2,,0.3,modified_huber,,,,,
SGDClassifier,0.7186691312384472,0.7370982394115547,0.7494049642978577,0.013273671717524079,,700,l2,,0.2,modified_huber,,,,,
LogisticRegression,0.7285663464959088,0.7367575519664925,0.7469114013413342,0.007616833884740928,1,300,l1,saga,,,,,,,
LogisticRegression,0.7288857345635201,0.7366941210310323,0.7488519957612152,0.008712115421028298,1,200,l1,liblinear,,,,,,,
SVC,0.7360912981455063,0.7365923053114555,0.737406216505895,0.0005806228103832225,0.01,,,,,,linear,,,,
LogisticRegression,0.7288857345635201,0.7364586329820507,0.7481455316142707,0.008383662442620204,1,100,l1,liblinear,,,,,,,
LogisticRegression,0.7288857345635201,0.7364586329820507,0.7481455316142707,0.008383662442620204,1,400,l1,liblinear,,,,,,,
LogisticRegression,0.7286271727562965,0.7363724457129762,0.7481455316142707,0.008462034466358886,1,300,l1,liblinear,,,,,,,
LogisticRegression,0.7283687943262412,0.7359643306982692,0.7460261391734371,0.007416527953530279,1,400,l1,saga,,,,,,,
LogisticRegression,0.7293610911701364,0.7358916027778865,0.7424511545293072,0.005344035440515907,0.01,400,l2,liblinear,,,,,,,
LogisticRegression,0.7293610911701364,0.7358916027778865,0.7424511545293072,0.005344035440515907,0.01,300,l2,liblinear,,,,,,,
LogisticRegression,0.7293610911701364,0.7358916027778865,0.7424511545293072,0.005344035440515907,0.01,100,l2,liblinear,,,,,,,
LogisticRegression,0.7293610911701364,0.7358916027778865,0.7424511545293072,0.005344035440515907,0.01,200,l2,liblinear,,,,,,,
LogisticRegression,0.7305090779636881,0.7352933720616214,0.7426340078097268,0.005269702263388547,0.1,400,l1,saga,,,,,,,
LogisticRegression,0.7287769784172662,0.7352496931952781,0.7408460718094562,0.004965999572518665,0.01,200,l2,saga,,,,,,,
LogisticRegression,0.7280575539568346,0.7352468799464105,0.7415570565232847,0.0055460989384604874,0.01,100,l2,saga,,,,,,,
LogisticRegression,0.7302491103202847,0.735200193599565,0.7444996451383961,0.006580307264409051,0.1,200,l1,saga,,,,,,,
SGDClassifier,0.7307415406767458,0.7350920129333903,0.7398255813953488,0.0037184244845726287,,100,l2,,0.1,modified_huber,,,,,
LogisticRegression,0.7268801727240015,0.7349955902306249,0.741189035243859,0.0059975756408766285,0.01,100,l2,sag,,,,,,,
LogisticRegression,0.7268801727240015,0.7349955902306249,0.741189035243859,0.0059975756408766285,0.01,300,l2,saga,,,,,,,
LogisticRegression,0.7264218862491001,0.7347532045903783,0.7416370106761565,0.00629531421667837,0.01,400,l2,saga,,,,,,,
SGDClassifier,0.7161667885881492,0.7346571172845477,0.7528271405492731,0.014968239668389878,,200,l2,,0.3,modified_huber,,,,,
LogisticRegression,0.7302491103202847,0.7345783144900087,0.7426340078097268,0.005701547304300571,0.1,300,l1,saga,,,,,,,
LogisticRegression,0.7266834713719841,0.7345381998983997,0.7416370106761565,0.006128112442528597,0.01,400,l2,sag,,,,,,,
LogisticRegression,0.7266834713719841,0.7345381998983997,0.7416370106761565,0.006128112442528597,0.01,300,l2,sag,,,,,,,
LogisticRegression,0.7269478198713366,0.7344765299924578,0.7452229299363057,0.007800002470860378,1,100,l2,saga,,,,,,,
LogisticRegression,0.7264218862491001,0.7344510048574385,0.7416370106761565,0.006240092532151443,0.01,200,l2,sag,,,,,,,
SGDClassifier,0.7091663523198792,0.7342466945086278,0.7525268992500815,0.018343312305363447,,300,l2,,0.2,modified_huber,,,,,
SGDClassifier,0.7110438729198183,0.7341782936898151,0.747536527353041,0.016423739579352774,,300,l2,,0.1,modified_huber,,,,,
SVC,0.7206564395290761,0.7340791516285949,0.7423117709437964,0.009572221685784726,0.1,,,,,,linear,,,,
LogisticRegression,0.7261604893846708,0.7340123460225194,0.7408460718094562,0.006038433881450557,0.01,100,l2,lbfgs,,,,,,,
SGDClassifier,0.7066563467492261,0.733875167736696,0.7506738544474395,0.019421974577770236,,400,l2,,0.2,modified_huber,,,,,
LogisticRegression,0.7247838616714697,0.7337291717834361,0.7413731768054074,0.006834783115613307,0.01,400,l2,lbfgs,,,,,,,
LogisticRegression,0.7247838616714697,0.7337291717834361,0.7413731768054074,0.006834783115613307,0.01,300,l2,lbfgs,,,,,,,
LogisticRegression,0.7247838616714697,0.7337291717834361,0.7413731768054074,0.006834783115613307,0.01,200,l2,lbfgs,,,,,,,
LogisticRegression,0.7250450450450451,0.7337283508338971,0.7411095305832147,0.006622616455180452,0.01,300,l2,newton-cg,,,,,,,
LogisticRegression,0.7250450450450451,0.7337283508338971,0.7411095305832147,0.006622616455180452,0.01,400,l2,newton-cg,,,,,,,
LogisticRegression,0.7250450450450451,0.7337283508338971,0.7411095305832147,0.006622616455180452,0.01,200,l2,newton-cg,,,,,,,
LogisticRegression,0.7250450450450451,0.7337283508338971,0.7411095305832147,0.006622616455180452,0.01,100,l2,newton-cg,,,,,,,
SGDClassifier,0.7306350314026518,0.7337023058492308,0.7372521246458924,0.0027228805255687686,,400,l2,,0.4,modified_huber,,,,,
LogisticRegression,0.7275310834813499,0.7335147370527646,0.7447639332623358,0.007959783596270704,0.1,100,l1,saga,,,,,,,
LogisticRegression,0.7255182273052181,0.7332016198714516,0.7437256981265467,0.007699788733662726,10,100,l1,saga,,,,,,,
LogisticRegression,0.7244318181818182,0.7330437710926709,0.7434628975265017,0.0078737920708523,0.1,300,l1,liblinear,,,,,,,
LogisticRegression,0.7241746538871139,0.7329580496611028,0.7434628975265017,0.0079679204167027,0.1,200,l1,liblinear,,,,,,,
LogisticRegression,0.7241746538871139,0.7329580496611028,0.7434628975265017,0.0079679204167027,0.1,400,l1,liblinear,,,,,,,
LogisticRegression,0.7241746538871139,0.7329580496611028,0.7434628975265017,0.0079679204167027,0.1,100,l1,liblinear,,,,,,,
SGDClassifier,0.7163280662151993,0.7322032698826365,0.7404744787922359,0.01122876847782925,,700,l2,,0.1,modified_huber,,,,,
LogisticRegression,0.7245444801714899,0.7321327700492307,0.7423920736022647,0.00752705712115791,10,100,l2,saga,,,,,,,
SGDClassifier,0.7230824630896651,0.7317163567480756,0.7422540006809671,0.0079416691039255,,300,l2,,0.1,hinge,,,,,
SGDClassifier,0.722118612458038,0.7316832609779649,0.7441235728676964,0.00921074193609414,,600,l2,,0.3,modified_huber,,,,,
LogisticRegression,0.7248752672843906,0.7312428377369299,0.7429378531073446,0.00828051945502787,1,300,l2,sag,,,,,,,
LogisticRegression,0.7237687366167024,0.7312297094033716,0.743099787685775,0.008485381245143801,1,300,l2,lbfgs,,,,,,,
LogisticRegression,0.7235714285714285,0.7309578049998251,0.742675608895164,0.008379076098094464,1,400,l2,lbfgs,,,,,,,
RidgeClassifier,0.7219651121395514,0.7308767017887011,0.7401685393258427,0.007436380466951831,,,,,0.4,,,,,,
LogisticRegression,0.7238299392640227,0.7308340243573835,0.7417873542917697,0.00784493848416336,1,200,l2,newton-cg,,,,,,,
LogisticRegression,0.7238299392640227,0.7308340243573835,0.7417873542917697,0.00784493848416336,1,300,l2,newton-cg,,,,,,,
LogisticRegression,0.7238299392640227,0.7308340243573835,0.7417873542917697,0.00784493848416336,1,400,l2,newton-cg,,,,,,,
LogisticRegression,0.7238299392640227,0.7308340243573835,0.7417873542917697,0.00784493848416336,1,100,l2,newton-cg,,,,,,,
RidgeClassifier,0.7233891064435741,0.7308220080510459,0.7385804638088546,0.006206116540882127,,,,,0.3,,,,,,
LogisticRegression,0.7240271331667261,0.730810771182607,0.7422316384180793,0.008123173599355955,1,400,l2,sag,,,,,,,
SGDClassifier,0.7206946454413894,0.7307633235639828,0.746506986027944,0.011276031130829435,,400,l2,,0.5,modified_huber,,,,,
SGDClassifier,0.7210365853658537,0.7307331198178062,0.7371794871794871,0.006979541977673802,,200,l2,,0.2,modified_huber,,,,,
LogisticRegression,0.7231153983565559,0.7306971922827561,0.7433815743028592,0.00902613892402358,1,200,l2,sag,,,,,,,
RidgeClassifier,0.7215099715099714,0.7306641235323023,0.7399859451862262,0.007543716398453022,,,,,0.5,,,,,,
LogisticRegression,0.7231153983565559,0.7306097562001517,0.7431192660550459,0.008903276288235895,1,400,l2,saga,,,,,,,
LogisticRegression,0.7242857142857143,0.730508748778651,0.7422316384180793,0.008294590735953258,1,100,l2,liblinear,,,,,,,
LogisticRegression,0.7242857142857143,0.730508748778651,0.7422316384180793,0.008294590735953258,1,200,l2,liblinear,,,,,,,
LogisticRegression,0.7242857142857143,0.730508748778651,0.7422316384180793,0.008294590735953258,1,300,l2,liblinear,,,,,,,
LogisticRegression,0.7242857142857143,0.730508748778651,0.7422316384180793,0.008294590735953258,1,400,l2,liblinear,,,,,,,
LogisticRegression,0.7212880143112701,0.7303783330032466,0.7425742574257426,0.008963244453402734,1,300,l2,saga,,,,,,,
RidgeClassifier,0.7224795154969719,0.7302209045806238,0.7381370826010545,0.006393369757492399,,,,,0.2,,,,,,
LogisticRegression,0.724813100747597,0.7302192740628533,0.7399293286219081,0.006880776681333131,1,200,l2,lbfgs,,,,,,,
RidgeClassifier,0.7206564395290761,0.7301958666246927,0.7389162561576353,0.007477002194460717,,,,,1.0,,,,,,
RidgeClassifier,0.7205987170349252,0.7301282848675483,0.7385804638088546,0.007380441693095776,,,,,0.7,,,,,,
RidgeClassifier,0.7206564395290761,0.7299997319629986,0.7381370826010545,0.007187208186017706,,,,,0.8,,,,,,
RidgeClassifier,0.7206564395290761,0.7299362170297566,0.7383966244725737,0.007265538104695206,,,,,0.9,,,,,,
RidgeClassifier,0.7215099715099714,0.7298727484144757,0.7383210396909027,0.00686335621868455,,,,,0.6,,,,,,
LogisticRegression,0.7208303507516107,0.7297279893897212,0.7410808901448253,0.008447576397065679,1,200,l2,saga,,,,,,,
LogisticRegression,0.7203723594701038,0.729576556714814,0.7413427561837456,0.008750705728856596,1,100,l2,sag,,,,,,,
SGDClassifier,0.7225475841874085,0.7295115685408392,0.735949098621421,0.0054837950883983005,,200,l2,,0.4,modified_huber,,,,,
SGDClassifier,0.7249213561691716,0.729396186126718,0.7338795867474173,0.0036571873405167456,,100,l2,,0.1,hinge,,,,,
RidgeClassifier,0.7215909090909091,0.7293872713430866,0.7378777231201687,0.006667153215946536,,,,,0.1,,,,,,
SGDClassifier,0.7273356401384082,0.7293166664222405,0.7306397306397306,0.0014268704848470054,,200,l2,,0.1,hinge,,,,,
SGDClassifier,0.7200878155872668,0.7291623818437468,0.7464248343215906,0.01221176344168555,,600,l2,,0.2,modified_huber,,,,,
SGDClassifier,0.7160220994475137,0.7291163916416995,0.7412724306688417,0.010329732037531077,,500,l2,,0.4,modified_huber,,,,,
LogisticRegression,0.719085060757684,0.7290937662604016,0.7409235107507931,0.00900801908565747,10,300,l1,saga,,,,,,,
LogisticRegression,0.7195994277539342,0.7288218261750689,0.7408192090395481,0.008882386445392021,10,400,l1,saga,,,,,,,
LogisticRegression,0.7214741318214034,0.7287939918666836,0.7408192090395481,0.008569842177371239,1,100,l2,lbfgs,,,,,,,
LogisticRegression,0.7183499288762447,0.7287635282366428,0.7403471484236628,0.009018356409951661,10,300,l2,liblinear,,,,,,,
LogisticRegression,0.7183499288762447,0.7287635282366428,0.7403471484236628,0.009018356409951661,10,100,l2,liblinear,,,,,,,
LogisticRegression,0.7183499288762447,0.7287635282366428,0.7403471484236628,0.009018356409951661,10,200,l2,liblinear,,,,,,,
LogisticRegression,0.7183499288762447,0.7287635282366428,0.7403471484236628,0.009018356409951661,10,400,l2,liblinear,,,,,,,
LogisticRegression,0.7203147353361945,0.7287433869499943,0.7414220021223913,0.009126000236795054,10,200,l1,saga,,,,,,,
SGDClassifier,0.7245762711864407,0.7285410738702204,0.7334431630971993,0.003680065451167545,,600,l2,,0.5,modified_huber,,,,,
SGDClassifier,0.7096541786743517,0.7284271058981034,0.7484171942685771,0.015848321791961842,,600,l2,,0.4,modified_huber,,,,,
SGDClassifier,0.7206360679436211,0.7283004903998355,0.7331189710610932,0.0054790665923591785,,500,l2,,0.1,hinge,,,,,
LogisticRegression,0.7172364672364673,0.7282826118700735,0.7405309734513276,0.009547861859790022,10,300,l2,newton-cg,,,,,,,
LogisticRegression,0.7172364672364673,0.7282826118700735,0.7405309734513276,0.009547861859790022,10,200,l2,newton-cg,,,,,,,
LogisticRegression,0.7172364672364673,0.7282826118700735,0.7405309734513276,0.009547861859790022,10,400,l2,newton-cg,,,,,,,
LogisticRegression,0.7172364672364673,0.7282826118700735,0.7405309734513276,0.009547861859790022,10,100,l2,newton-cg,,,,,,,
SGDClassifier,0.7177101967799642,0.7281629109401851,0.7425810904071773,0.010533566150753293,,300,l2,,0.7,modified_huber,,,,,
LogisticRegression,0.7191413237924865,0.7280263322855066,0.7408978437610463,0.009318644207816662,10,200,l2,saga,,,,,,,
LogisticRegression,0.7171969967822667,0.7279996995521932,0.739851747264384,0.009278479525498415,10,300,l2,saga,,,,,,,
LogisticRegression,0.7186828919112384,0.7278109705536294,0.7404526166902405,0.009228184965661987,10,100,l2,sag,,,,,,,
SGDClassifier,0.7007692307692308,0.7276338509081871,0.7476190476190476,0.019735267665486937,,500,l2,,0.3,modified_huber,,,,,
SVC,0.7200854700854701,0.7276211108977199,0.7347949080622347,0.006010551251320505,1,,,,,,linear,,,,
SGDClassifier,0.7267886855241263,0.7275992366195121,0.728901136755081,0.0009297599906273295,,500,l2,,0.1,perceptron,,,,,
SGDClassifier,0.714179658500371,0.7275654287851087,0.7385352498288842,0.010088816094784216,,500,l2,,0.2,modified_huber,,,,,
AdaBoostClassifier,0.7205411178355287,0.7275008535425475,0.7392067392067392,0.008326496256142265,,,,,,,,,,210,
LogisticRegression,0.7186054784774103,0.7272145613422699,0.7360226468506723,0.007111921450388422,10,400,l2,lbfgs,,,,,,,
SGDClassifier,0.7103274559193954,0.7268596105811289,0.7379497623896809,0.011915242338425742,,500,l2,,0.9,modified_huber,,,,,
SGDClassifier,0.7209693705822956,0.7268573973009178,0.7305079262374637,0.004203237501441159,,300,l2,,0.5,perceptron,,,,,
LogisticRegression,0.7153544709654435,0.7264210140776286,0.7372159090909091,0.008926961548986269,10,300,l2,lbfgs,,,,,,,
LogisticRegression,0.7169274537695591,0.7264014410957634,0.7349397590361446,0.007383196830363779,10,300,l1,liblinear,,,,,,,
LogisticRegression,0.7169274537695591,0.7264014410957634,0.7349397590361446,0.007383196830363779,10,400,l1,liblinear,,,,,,,
LogisticRegression,0.7169406719085061,0.726348497399802,0.7387005649717514,0.009124131286615184,10,200,l2,sag,,,,,,,
LogisticRegression,0.7169406719085061,0.726348497399802,0.7387005649717514,0.009124131286615184,10,400,l2,saga,,,,,,,
LogisticRegression,0.7169274537695591,0.7263146611029617,0.73467941905774,0.007283182452155664,10,100,l1,liblinear,,,,,,,
LogisticRegression,0.7169274537695591,0.7262511679951,0.7349397590361446,0.007367194008973352,10,200,l1,liblinear,,,,,,,
SGDClassifier,0.7116296026248633,0.7260351762761843,0.7436440677966102,0.013264675623277116,,500,l2,,0.5,modified_huber,,,,,
LogisticRegression,0.7174919843249019,0.725943975889226,0.7344192634560907,0.006910552400693462,10,400,l2,sag,,,,,,,
SGDClassifier,0.7179109966899596,0.7258193551772257,0.7323420074349443,0.005972361570681001,,100,l2,,0.2,modified_huber,,,,,
LogisticRegression,0.7133620689655171,0.7256600798481608,0.7399293286219081,0.010935238315647753,10,100,l2,lbfgs,,,,,,,
SGDClassifier,0.7115031238515251,0.7252768715790552,0.745819397993311,0.014804592562804164,,600,l2,,0.6,modified_huber,,,,,
LogisticRegression,0.7164285714285713,0.7250077409591543,0.7350548284400424,0.0076746530821036624,10,300,l2,sag,,,,,,,
SGDClassifier,0.7211246200607901,0.7249433385919154,0.7297201558625576,0.003573912312472535,,400,l2,,0.3,modified_huber,,,,,
SGDClassifier,0.7216196673897325,0.724841216057857,0.7290233837689133,0.0030979397202086606,,600,l2,,0.1,hinge,,,,,
AdaBoostClassifier,0.716364927227547,0.724830165798946,0.7403778866340097,0.011008382294883271,,,,,,,,,,160,
SGDClassifier,0.7200604457876841,0.7247631303822243,0.727208480565371,0.0033261859318044445,,700,l2,,0.4,modified_huber,,,,,
LogisticRegression,0.7159172019985724,0.7242836985319885,0.7318455543747785,0.006527566536666157,10,200,l2,lbfgs,,,,,,,
SGDClassifier,0.7187193727540019,0.7242130604067967,0.7341686420589231,0.0070522504237984715,,300,l2,,0.2,perceptron,,,,,
SGDClassifier,0.7196294976843605,0.7241830370393049,0.7287308228730822,0.003715602676549224,,200,l2,,0.5,modified_huber,,,,,
SGDClassifier,0.7135531135531135,0.7235308694493985,0.7370674277559757,0.00992402972769826,,300,l2,,0.5,modified_huber,,,,,
SGDClassifier,0.7086193745232646,0.7230406563933979,0.7424793388429751,0.01427130050985714,,300,l2,,0.4,modified_huber,,,,,
SGDClassifier,0.6805385556915545,0.7224591920401755,0.7512656091798853,0.03032673279336054,,500,l2,,0.1,modified_huber,,,,,
SGDClassifier,0.7132154629907103,0.7218685032430311,0.7266881028938906,0.006131854348340387,,200,l2,,0.2,perceptron,,,,,
SVC,0.7118279569892474,0.7218572261189838,0.7362135581313662,0.010414956894082865,10,,,,,,linear,,,,
SGDClassifier,0.7036625971143173,0.7211013188851915,0.7324955116696589,0.012522951953367823,,700,l2,,0.1,hinge,,,,,
SGDClassifier,0.703288490284006,0.7209338025994184,0.7339117859725236,0.012930185079839843,,100,l2,,0.4,modified_huber,,,,,
SGDClassifier,0.7107438016528925,0.7205350078491936,0.7335616438356164,0.009592166418977135,,700,l2,,0.3,modified_huber,,,,,
SGDClassifier,0.71,0.7204883788578726,0.7377838953888507,0.012321770793196568,,100,l2,,0.1,log,,,,,
SGDClassifier,0.7169155956929489,0.720250665949495,0.7264833574529667,0.004410795313175007,,400,l2,,0.7,modified_huber,,,,,
SGDClassifier,0.712585647313379,0.7201820193581034,0.7333111922949188,0.00932187277246726,,700,l2,,0.7,modified_huber,,,,,
SGDClassifier,0.6967495219885277,0.7201789023017039,0.7354352296093215,0.016817552142610607,,400,l2,,0.1,hinge,,,,,
SGDClassifier,0.7120343839541546,0.7198607677027015,0.7318508829300197,0.008609138663288768,,600,l2,,1.0,modified_huber,,,,,
SGDClassifier,0.7082276187024285,0.7195966129470044,0.7413676371022343,0.015399499441680353,,200,l2,,0.8,modified_huber,,,,,
SGDClassifier,0.7093738689829896,0.7193146273093985,0.7301912568306012,0.008524388555566293,,500,l2,,0.2,hinge,,,,,
SGDClassifier,0.7094911584265609,0.7188402685927643,0.7269478198713366,0.007180522662173089,,100,l2,,0.8,modified_huber,,,,,
